Annotation Cluster 1	EnrichmentScore:11.297259655663462
Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_DIRECT	GO:0005887~integral component of plasma membrane	6	28.57142857142857	0.008404346822296783	ENSG00000118308, ENSG00000231389, ENSG00000196126, ENSG00000204287, ENSG00000196735, ENSG00000237541	20	1438	20587	4.294923504867872	0.4074212322678481	0.03256684393640003	2.46877687904968
UP_SEQ_FEATURE	TRANSMEM:Helical	11	52.38095238095239	0.012460646854301918	ENSG00000019582, ENSG00000204257, ENSG00000118308, ENSG00000223865, ENSG00000179344, ENSG00000231389, ENSG00000196126, ENSG00000204287, ENSG00000198502, ENSG00000196735, ENSG00000237541	20	5371	20516	2.1008750698194008	0.6999293837590523	0.07974813986753228	7.974813986753228
GOTERM_CC_DIRECT	GO:0031901~early endosome membrane	3	14.285714285714285	0.013331125474562439	ENSG00000223865, ENSG00000179344, ENSG00000204287	20	192	20587	16.083593750000002	0.5648604625903216	0.04861939878958066	3.685664101790792
UP_KW_CELLULAR_COMPONENT	KW-0472~Membrane	15	71.42857142857143	0.015524382778889949	ENSG00000019582, ENSG00000095585, ENSG00000179344, ENSG00000196126, ENSG00000204287, ENSG00000198502, ENSG00000196735, ENSG00000184293, ENSG00000204257, ENSG00000118308, ENSG00000223865, ENSG00000231389, ENSG00000127920, ENSG00000166501, ENSG00000237541	20	8224	17662	1.6107125486381322	0.19671529019037337	0.031048765557779898	3.10487655577799
UP_KW_DOMAIN	KW-1133~Transmembrane helix	12	57.14285714285714	0.020107268678170268	ENSG00000019582, ENSG00000184293, ENSG00000204257, ENSG00000118308, ENSG00000223865, ENSG00000179344, ENSG00000231389, ENSG00000196126, ENSG00000204287, ENSG00000198502, ENSG00000196735, ENSG00000237541	17	5837	14500	1.753519636396618	0.14998167350399383	0.08777792975614618	8.777792975614618
UP_KW_DOMAIN	KW-0812~Transmembrane	12	57.14285714285714	0.021944482439036544	ENSG00000019582, ENSG00000184293, ENSG00000204257, ENSG00000118308, ENSG00000223865, ENSG00000179344, ENSG00000231389, ENSG00000196126, ENSG00000204287, ENSG00000198502, ENSG00000196735, ENSG00000237541	17	5900	14500	1.7347956131605187	0.16264800483381603	0.08777792975614618	8.777792975614618
UP_KW_PTM	KW-1015~Disulfide bond	10	47.61904761904761	0.03145924178664626	ENSG00000019582, ENSG00000204257, ENSG00000223865, ENSG00000179344, ENSG00000231389, ENSG00000196126, ENSG00000204287, ENSG00000198502, ENSG00000196735, ENSG00000237541	19	3808	14104	1.9493586908447589	0.296446843217547	0.2713431734627174	27.134317346271743
UP_KW_PTM	KW-0325~Glycoprotein	11	52.38095238095239	0.04522386224378623	ENSG00000019582, ENSG00000184293, ENSG00000204257, ENSG00000223865, ENSG00000179344, ENSG00000231389, ENSG00000196126, ENSG00000204287, ENSG00000198502, ENSG00000196735, ENSG00000237541	19	4733	14104	1.7252215686056467	0.39894097849529997	0.2713431734627174	27.134317346271743
UP_KW_DOMAIN	KW-0732~Signal	9	42.857142857142854	0.07486774941667917	ENSG00000204257, ENSG00000223865, ENSG00000179344, ENSG00000231389, ENSG00000196126, ENSG00000204287, ENSG00000198502, ENSG00000196735, ENSG00000237541	17	4357	14500	1.7618706881421375	0.46342483525673583	0.19964733177781113	19.964733177781113
Annotation Cluster 2	EnrichmentScore:6.078282127313076
Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_MF_DIRECT	GO:0042605~peptide antigen binding	7	33.33333333333333	1.366817719730886e-12	ENSG00000223865, ENSG00000179344, ENSG00000231389, ENSG00000196126, ENSG00000204287, ENSG00000198502, ENSG00000196735	20	39	18913	169.73205128205126	8.747491619942593e-11	2.915877802092557e-11	2.9158778020925566e-09
UP_SEQ_FEATURE	REGION:Beta-1	4	19.047619047619047	5.636570514039019e-08	ENSG00000223865, ENSG00000179344, ENSG00000196126, ENSG00000198502	20	9	20516	455.91111111111115	5.411093202400963e-06	7.73015384782494e-07	7.73015384782494e-05
UP_SEQ_FEATURE	REGION:Beta-2	4	19.047619047619047	5.636570514039019e-08	ENSG00000223865, ENSG00000179344, ENSG00000196126, ENSG00000198502	20	9	20516	455.91111111111115	5.411093202400963e-06	7.73015384782494e-07	7.73015384782494e-05
UP_SEQ_FEATURE	DOMAIN:MHC class II beta chain N-terminal	4	19.047619047619047	3.0424415919225216e-07	ENSG00000223865, ENSG00000179344, ENSG00000196126, ENSG00000198502	20	15	20516	273.5466666666667	2.920701719300034e-05	3.245271031384023e-06	0.0003245271031384023
INTERPRO	IPR000353:MHC class II, beta chain, N-terminal	4	19.047619047619047	5.649511755030461e-07	ENSG00000223865, ENSG00000179344, ENSG00000196126, ENSG00000198502	19	18	19139	223.84795321637426	2.37276745681525e-05	3.3897070530182764e-06	0.00033897070530182765
SMART	SM00921:SM00921	4	19.047619047619047	1.577773267972184e-06	ENSG00000223865, ENSG00000179344, ENSG00000196126, ENSG00000198502	15	18	10374	153.6888888888889	1.8933114917629723e-05	6.311093071888736e-06	0.0006311093071888737
INTERPRO	IPR001039:MHC class I, alpha chain, alpha1/alpha2	3	14.285714285714285	6.476451871906746e-05	ENSG00000223865, ENSG00000179344, ENSG00000196126	19	13	19139	232.4574898785425	0.00271650148746283	0.0003022344206889815	0.03022344206889815
INTERPRO	IPR011161:MHC class I-like antigen recognition	3	14.285714285714285	0.0003341154742945688	ENSG00000223865, ENSG00000179344, ENSG00000196126	19	29	19139	104.20508166969147	0.013937160571953044	0.001403284992037189	0.1403284992037189
GOTERM_BP_DIRECT	GO:0050852~T cell receptor signaling pathway	3	14.285714285714285	0.007748343622541613	ENSG00000223865, ENSG00000179344, ENSG00000196126	20	136	19357	21.34963235294118	0.6812799497229602	0.06768003751502204	5.939268598257036
Annotation Cluster 3	EnrichmentScore:0.8206702350506455
Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_SEQ_FEATURE	CROSSLNK:Glycyl lysine isopeptide (Lys-Gly) (interchain with G-Cter in ubiquitin)	3	14.285714285714285	0.02407955999108048	ENSG00000180573, ENSG00000196126, ENSG00000204287	20	262	20516	11.745801526717557	0.9036650770530916	0.14447735994648286	14.447735994648287
GOTERM_CC_DIRECT	GO:0070062~extracellular exosome	6	28.57142857142857	0.04647385246982214	ENSG00000019582, ENSG00000180573, ENSG00000196126, ENSG00000204287, ENSG00000198502, ENSG00000166501	20	2219	20587	2.7832807570977915	0.9476855555338917	0.14406894265644865	10.921355330408204
UP_KW_PTM	KW-0832~Ubl conjugation	4	19.047619047619047	0.6695258301284348	ENSG00000180573, ENSG00000196126, ENSG00000204287, ENSG00000198502	19	2594	14104	1.1446658280241853	0.9999948653277941	1.0	100.0
UP_KW_PTM	KW-1017~Isopeptide bond	3	14.285714285714285	0.6961366539301407	ENSG00000180573, ENSG00000196126, ENSG00000204287	19	1823	14104	1.2215838554147298	0.9999979607922423	1.0	100.0
Annotation Cluster 4	EnrichmentScore:0.21263387749534812
Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_SEQ_FEATURE	COMPBIAS:Basic and acidic residues	7	33.33333333333333	0.43002236066740657	ENSG00000196628, ENSG00000118308, ENSG00000152492, ENSG00000196126, ENSG00000127920, ENSG00000170873, ENSG00000166501	20	5648	20516	1.2713526912181303	1.0	1.0	100.0
UP_KW_DOMAIN	KW-0175~Coiled coil	4	19.047619047619047	0.5987503705693871	ENSG00000118308, ENSG00000152492, ENSG00000127920, ENSG00000170873	17	2713	14500	1.2575616313609852	0.999328080639976	0.9580005929110194	95.80005929110193
UP_KW_CELLULAR_COMPONENT	KW-0963~Cytoplasm	5	23.809523809523807	0.8940494355404772	ENSG00000095585, ENSG00000118308, ENSG00000152492, ENSG00000170873, ENSG00000166501	20	5561	17662	0.7940118683689983	0.9999999999999776	1.0	100.0
Annotation Cluster 5	EnrichmentScore:0.16003881906522918
Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_SEQ_FEATURE	COMPBIAS:Polar residues	9	42.857142857142854	0.2866734761216744	ENSG00000196628, ENSG00000095585, ENSG00000118308, ENSG00000223865, ENSG00000179344, ENSG00000152492, ENSG00000196126, ENSG00000170873, ENSG00000166501	20	6886	20516	1.3407203020621552	0.9999999999999918	1.0	100.0
GOTERM_CC_DIRECT	GO:0005737~cytoplasm	6	28.57142857142857	0.6267423680983525	ENSG00000019582, ENSG00000095585, ENSG00000118308, ENSG00000152492, ENSG00000170873, ENSG00000166501	20	5634	20587	1.0962193823216186	1.0	1.0	77.04918032786885
UP_SEQ_FEATURE	REGION:Disordered	13	61.904761904761905	0.7145849929400321	ENSG00000019582, ENSG00000095585, ENSG00000180573, ENSG00000130348, ENSG00000179344, ENSG00000152492, ENSG00000196126, ENSG00000170873, ENSG00000196628, ENSG00000118308, ENSG00000223865, ENSG00000127920, ENSG00000166501	20	13638	20516	0.9778119958938262	1.0	1.0	100.0
UP_KW_CELLULAR_COMPONENT	KW-0963~Cytoplasm	5	23.809523809523807	0.8940494355404772	ENSG00000095585, ENSG00000118308, ENSG00000152492, ENSG00000170873, ENSG00000166501	20	5561	17662	0.7940118683689983	0.9999999999999776	1.0	100.0
UP_KW_PTM	KW-0597~Phosphoprotein	8	38.095238095238095	0.9752772922883413	ENSG00000019582, ENSG00000196628, ENSG00000095585, ENSG00000180573, ENSG00000118308, ENSG00000152492, ENSG00000170873, ENSG00000166501	19	8328	14104	0.7130795287931645	1.0	1.0	100.0
GOTERM_CC_DIRECT	GO:0005829~cytosol	3	14.285714285714285	0.9789195043982402	ENSG00000095585, ENSG00000152492, ENSG00000166501	20	5521	20587	0.5593280202861801	1.0	1.0	97.89195043982402
Annotation Cluster 6	EnrichmentScore:0.016134354436018995
Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_DIRECT	GO:0005634~nucleus	4	19.047619047619047	0.9454465242798811	ENSG00000019582, ENSG00000196628, ENSG00000180573, ENSG00000166501	20	5991	20587	0.6872642296778502	1.0	1.0	94.54465242798811
UP_KW_CELLULAR_COMPONENT	KW-0539~Nucleus	4	19.047619047619047	0.9701342884802627	ENSG00000196628, ENSG00000180573, ENSG00000118308, ENSG00000166501	20	5695	17662	0.6202633889376646	1.0	1.0	100.0
UP_KW_PTM	KW-0597~Phosphoprotein	8	38.095238095238095	0.9752772922883413	ENSG00000019582, ENSG00000196628, ENSG00000095585, ENSG00000180573, ENSG00000118308, ENSG00000152492, ENSG00000170873, ENSG00000166501	19	8328	14104	0.7130795287931645	1.0	1.0	100.0
